mode,alpha
8,-0.1173330768942833
9,-0.2630947530269623
10,-0.3271406590938568
11,-0.11548646539449692
12,0.017092838883399963
13,-0.471356064081192
14,-0.42320647835731506
15,-0.1388307511806488
16,-0.013738265261054039
17,-0.532721757888794
18,-0.19074662029743195
19,-0.07712073624134064
20,-0.2224780172109604
