candidate_id,epsilon,preview,iou,dice,chamfer,layout,valley_area,sample_count,max_abs,mean_abs,nonzero_count
w9_ic_v1_iter2_sweep_f225p5,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f225p5/eps_0p04/comsol_forced_response_preview.png,0.05810575246949448,0.10982976386600769,0.6597258189913195,0.36428342634055305,0.666796875,1027,1.27163209461e-12,7.575989501538406e-14,1014
w9_ic_v1_iter2_sweep_f225p5,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f225p5/eps_0p05/comsol_forced_response_preview.png,0.059156245135177206,0.11170447307824212,0.6572493466102202,0.3871443492203373,0.7527734375,1027,1.27163209461e-12,7.575989501538406e-14,1014
w9_ic_v1_iter2_sweep_f225p5,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f225p5/eps_0p06/comsol_forced_response_preview.png,0.055232558139534885,0.1046831955922865,0.6448439095425169,0.372568594033039,0.80625,1027,1.27163209461e-12,7.575989501538406e-14,1014
w9_ic_v1_iter2_sweep_f381p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f381p8/eps_0p04/comsol_forced_response_preview.png,0.04271682022386355,0.08193369358843289,0.5839085126224498,0.25671642115794846,0.490390625,1027,1.27166107823e-12,9.353402836248072e-14,1014
w9_ic_v1_iter2_sweep_f381p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f381p8/eps_0p05/comsol_forced_response_preview.png,0.04605092231748506,0.08804719031356721,0.5945545174628206,0.287431998612707,0.5845703125,1027,1.27166107823e-12,9.353402836248072e-14,1014
w9_ic_v1_iter2_sweep_f381p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f381p8/eps_0p06/comsol_forced_response_preview.png,0.049620515179392824,0.09454943850999727,0.6043431046604762,0.3199689479433825,0.6685546875,1027,1.27166107823e-12,9.353402836248072e-14,1014
w9_ic_v1_iter2_sweep_f594p5,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f594p5/eps_0p04/comsol_forced_response_preview.png,0.05027785128340831,0.09574200050390527,0.6179205230335683,0.3549337154798631,0.885703125,1027,1.27172449039e-12,5.4481055867600916e-14,1014
w9_ic_v1_iter2_sweep_f594p5,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f594p5/eps_0p05/comsol_forced_response_preview.png,0.04747230782043808,0.09064164745169755,0.6135210044970139,0.34281102821306864,0.938046875,1027,1.27172449039e-12,5.4481055867600916e-14,1014
w9_ic_v1_iter2_sweep_f594p5,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f594p5/eps_0p06/comsol_forced_response_preview.png,0.046045722594716856,0.088037686307823,0.6097069683830307,0.3360252692753124,0.967109375,1027,1.27172449039e-12,5.4481055867600916e-14,1014
w9_ic_v1_iter2_sweep_f706p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f706p8/eps_0p04/comsol_forced_response_preview.png,0.04348791755508173,0.0833510706227917,0.5993266508198039,0.3048906628768535,0.8730859375,1027,1.27176911925e-12,5.5012189242734975e-14,1014
w9_ic_v1_iter2_sweep_f706p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f706p8/eps_0p05/comsol_forced_response_preview.png,0.04454370364299472,0.08528834837191056,0.6073587124960962,0.32811754640214463,0.951171875,1027,1.27176911925e-12,5.5012189242734975e-14,1014
w9_ic_v1_iter2_sweep_f706p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f706p8/eps_0p06/comsol_forced_response_preview.png,0.045583589907633254,0.08719262686909633,0.607177748169213,0.3333922815107635,0.9769140625,1027,1.27176911925e-12,5.5012189242734975e-14,1014
w9_ic_v1_iter2_sweep_f775p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f775p8/eps_0p04/comsol_forced_response_preview.png,0.02673940261133965,0.052086055221670584,0.5393151235749203,0.1595119783421748,0.4039453125,1027,1.27180036259e-12,1.1659527940205857e-13,1014
w9_ic_v1_iter2_sweep_f775p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f775p8/eps_0p05/comsol_forced_response_preview.png,0.02915408967091217,0.05665641319121539,0.5552173173655017,0.1877174131941354,0.5015234375,1027,1.27180036259e-12,1.1659527940205857e-13,1014
w9_ic_v1_iter2_sweep_f775p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f775p8/eps_0p06/comsol_forced_response_preview.png,0.032039273948711325,0.06208925330162108,0.5661888894423734,0.21552762374562415,0.5795703125,1027,1.27180036259e-12,1.1659527940205857e-13,1014
w9_ic_v1_iter2_sweep_f938p7,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f938p7/eps_0p04/comsol_forced_response_preview.png,0.047115875446656456,0.089991712572515,0.5969119526902286,0.3151277884036073,0.7567578125,1027,1.27188566917e-12,6.670845851456248e-14,1014
w9_ic_v1_iter2_sweep_f938p7,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f938p7/eps_0p05/comsol_forced_response_preview.png,0.044284720612102944,0.08481349911190053,0.5983022959047655,0.30974567540222536,0.83515625,1027,1.27188566917e-12,6.670845851456248e-14,1014
w9_ic_v1_iter2_sweep_f938p7,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter2_comsol/w9_ic_v1_iter2_sweep_f938p7/eps_0p06/comsol_forced_response_preview.png,0.04387074266277092,0.08405397501775494,0.6009717906078074,0.3091838375982544,0.8905078125,1027,1.27188566917e-12,6.670845851456248e-14,1014
