-0.070000 0.070000 -0.787756
-0.060000 0.070000 -0.805937
-0.050000 0.070000 -0.747194
-0.040000 0.070000 -0.849575
-0.030000 0.070000 2.276048
-0.020000 0.070000 2.087206
-0.010000 0.070000 4.488500
0.000000 0.070000 4.200769
0.010000 0.070000 -1.606365
0.020000 0.070000 -1.100170
0.030000 0.070000 -0.721170
0.040000 0.070000 -0.996077
0.050000 0.070000 4.380135
0.060000 0.070000 4.140562
0.070000 0.070000 0.964661
-0.070000 0.060000 2.206510
-0.060000 0.060000 2.149824
-0.050000 0.060000 2.124264
-0.040000 0.060000 2.018727
-0.030000 0.060000 1.907396
-0.020000 0.060000 1.744010
-0.010000 0.060000 1.399111
0.000000 0.060000 1.401808
0.010000 0.060000 1.750673
0.020000 0.060000 1.884044
0.030000 0.060000 1.873967
0.040000 0.060000 4.871929
0.050000 0.060000 1.248219
0.060000 0.060000 1.169752
0.070000 0.060000 1.311115
-0.070000 0.050000 1.944604
-0.060000 0.050000 1.875193
-0.050000 0.050000 1.732849
-0.040000 0.050000 1.666180
-0.030000 0.050000 1.604747
-0.020000 0.050000 1.608870
-0.010000 0.050000 1.641613
0.000000 0.050000 1.745548
0.010000 0.050000 1.822923
0.020000 0.050000 1.673692
0.030000 0.050000 4.689198
0.040000 0.050000 1.394775
0.050000 0.050000 1.110891
0.060000 0.050000 1.078441
0.070000 0.050000 4.265591
-0.070000 0.040000 5.232985
-0.060000 0.040000 1.895928
-0.050000 0.040000 1.739433
-0.040000 0.040000 1.577571
-0.030000 0.040000 1.489106
-0.020000 0.040000 1.546176
-0.010000 0.040000 1.825687
0.000000 0.040000 2.077719
0.010000 0.040000 2.082601
0.020000 0.040000 1.582765
0.030000 0.040000 4.431592
0.040000 0.040000 1.091918
0.050000 0.040000 0.985002
0.060000 0.040000 1.042476
0.070000 0.040000 1.105740
-0.070000 0.030000 -1.031978
-0.060000 0.030000 1.980679
-0.050000 0.030000 1.850867
-0.040000 0.030000 1.675294
-0.030000 0.030000 1.474424
