candidate_id,epsilon,preview,iou,dice,chamfer,layout,valley_area,sample_count,max_abs,mean_abs,nonzero_count
w9_ic_v1_iter3_sweep_f225p5,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f225p5/eps_0p04/comsol_forced_response_preview.png,0.07076674336173124,0.1321795690806667,0.6864867473806878,0.4236845636766251,0.6280859375,1027,1.27163209461e-12,8.177175967346142e-14,1014
w9_ic_v1_iter3_sweep_f225p5,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f225p5/eps_0p05/comsol_forced_response_preview.png,0.06426155580608793,0.12076271186440678,0.6728468203409028,0.40595040044777697,0.69296875,1027,1.27163209461e-12,8.177175967346142e-14,1014
w9_ic_v1_iter3_sweep_f225p5,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f225p5/eps_0p06/comsol_forced_response_preview.png,0.059554905443527324,0.11241494921605365,0.6602367049586241,0.3884229959328507,0.747734375,1027,1.27163209461e-12,8.177175967346142e-14,1014
w9_ic_v1_iter3_sweep_f381p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f381p8/eps_0p04/comsol_forced_response_preview.png,0.030133034140086553,0.058503189668585656,0.5425376546148416,0.1835589083288657,0.457578125,1027,1.27166107823e-12,9.590050768141208e-14,1014
w9_ic_v1_iter3_sweep_f381p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f381p8/eps_0p05/comsol_forced_response_preview.png,0.03168917057040507,0.06143162393162393,0.5532295565777642,0.20976510641418644,0.54046875,1027,1.27166107823e-12,9.590050768141208e-14,1014
w9_ic_v1_iter3_sweep_f381p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f381p8/eps_0p06/comsol_forced_response_preview.png,0.03249834805069982,0.0629508959739353,0.5625075377598011,0.228794695074948,0.626875,1027,1.27166107823e-12,9.590050768141208e-14,1014
w9_ic_v1_iter3_sweep_f594p5,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f594p5/eps_0p04/comsol_forced_response_preview.png,0.052880601168939605,0.10044937879989427,0.6235466254641956,0.36645610176197563,0.842109375,1027,1.27172449039e-12,5.820080621522409e-14,1014
w9_ic_v1_iter3_sweep_f594p5,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f594p5/eps_0p05/comsol_forced_response_preview.png,0.04893333905653088,0.09330114171133937,0.6186384381205726,0.34878192179707534,0.9100390625,1027,1.27172449039e-12,5.820080621522409e-14,1014
w9_ic_v1_iter3_sweep_f594p5,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f594p5/eps_0p06/comsol_forced_response_preview.png,0.04719324391455539,0.09013282732447818,0.6144894398148998,0.3410774511558367,0.94359375,1027,1.27172449039e-12,5.820080621522409e-14,1014
w9_ic_v1_iter3_sweep_f706p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f706p8/eps_0p04/comsol_forced_response_preview.png,0.04006513050772191,0.07704350301247687,0.5913123238224001,0.2769403767686658,0.7788671875,1027,1.27176911925e-12,6.265627753971e-14,1014
w9_ic_v1_iter3_sweep_f706p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f706p8/eps_0p05/comsol_forced_response_preview.png,0.044049187527448394,0.08438144113069448,0.6059766708358244,0.319598303421962,0.8841015625,1027,1.27176911925e-12,6.265627753971e-14,1014
w9_ic_v1_iter3_sweep_f706p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f706p8/eps_0p06/comsol_forced_response_preview.png,0.047013712332763725,0.08980534214402293,0.6088101392379551,0.33804863324027057,0.9367578125,1027,1.27176911925e-12,6.265627753971e-14,1014
w9_ic_v1_iter3_sweep_f775p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f775p8/eps_0p04/comsol_forced_response_preview.png,0.04248617624413803,0.08150933261716127,0.5803905918046367,0.25325388002235977,0.537265625,1027,1.27180036259e-12,8.829287928817516e-14,1014
w9_ic_v1_iter3_sweep_f775p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f775p8/eps_0p05/comsol_forced_response_preview.png,0.04392733458897868,0.08415783959958095,0.5880544299218399,0.27692861435540933,0.626640625,1027,1.27180036259e-12,8.829287928817516e-14,1014
w9_ic_v1_iter3_sweep_f775p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f775p8/eps_0p06/comsol_forced_response_preview.png,0.04464964693101575,0.08548252911813643,0.5948077029041864,0.2964817127212435,0.70671875,1027,1.27180036259e-12,8.829287928817516e-14,1014
w9_ic_v1_iter3_sweep_f938p7,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter3_comsol/w9_ic_v1_iter3_sweep_f938p7/eps_0p04/comsol_forced_response_preview.png,0.03574289146976372,0.06901884968583857,0.5561236822509597,0.1782404240464454,0.3595703125,1027,1.27188566917e-12,1.336825692526066e-13,1014
