-0.357615,0.807849,0.820596,-0.309636,2.868876,2.996304,3.022694,3.031061,-0.080326,-0.030581,0.054354,0.216605,3.529470,3.669327,0.646700
1.689035,1.430754,4.714241,2.269036,2.561259,-0.386651,2.886499,-0.152590,-0.056327,0.037015,0.134662,3.413606,0.406641,0.524340,0.611250
1.621895,1.590764,1.699914,2.016606,2.298566,2.533954,-0.384719,-0.200176,-0.073596,0.043851,3.323120,0.299674,0.414679,0.510838,3.698552
4.756988,1.644881,1.702392,1.840766,2.060523,2.315661,-0.532058,-0.291154,-0.128830,0.023880,3.325775,0.316261,0.428297,0.536229,0.601812
-1.485587,1.649113,1.644103,1.661411,1.797370,2.087131,2.438557,2.784349,-0.150123,0.064051,0.246652,3.524558,0.496319,0.626864,0.712659
-1.447817,1.638407,1.577198,1.542086,1.623776,1.913256,2.377542,2.753363,-0.197580,3.198056,3.410180,0.438408,3.689678,0.735065,0.832725
1.767400,1.673912,1.566083,1.519014,1.570875,-1.408653,-1.055740,-0.685613,-0.251765,3.158137,0.257532,0.468087,3.746371,0.832474,0.932375
1.938000,1.801148,1.627301,1.551846,1.576186,1.596049,1.779825,-0.924650,-0.277051,-0.005488,0.260434,3.637898,0.695350,0.893915,0.964856
2.093101,1.950490,1.764474,1.641482,1.574315,4.569930,1.599180,-0.856562,-0.274531,0.029032,0.314357,0.570087,0.752660,0.893476,0.922625
2.185123,2.090182,1.968156,1.868959,-1.435881,-2.062633,4.003993,3.597117,0.147245,3.385224,0.422295,0.614833,0.764682,0.874607,0.874389
-0.873999,2.247404,2.241099,2.283789,2.470682,3.290688,3.496162,3.505954,3.498555,3.541710,0.494479,3.737750,0.727873,0.789942,0.794524
2.375616,2.403794,2.463417,2.568971,2.744213,3.099278,3.305454,3.440836,3.498124,0.406641,0.494073,0.579362,0.642262,3.770111,0.646594
2.421616,-0.660507,2.575557,2.670673,-0.354915,2.982925,3.151594,0.215551,0.338014,0.396621,3.609958,3.668657,0.559118,3.663173,0.497331
-0.624174,2.562232,-0.495376,2.760578,-0.304528,2.906978,3.078371,0.198683,0.367730,3.546105,3.605935,3.629476,3.626723,3.585145,0.389085
5.626940,-0.536594,-0.408016,-0.310032,-0.276990,2.907603,-0.041223,3.329402,0.341748,0.393993,3.568351,3.583043,3.564514,0.379756,0.313017
