mode,alpha
8,0.7085716724395752
9,-0.09032409638166428
10,0.06102079153060913
11,-0.006851235404610634
12,-0.04856577143073082
13,0.607527494430542
14,0.23705513775348663
15,-0.054162487387657166
16,0.19290386140346527
17,-0.07963473349809647
18,-0.046553343534469604
19,-0.05371754616498947
20,0.0825459435582161
