-0.070000 0.070000 -0.002358
-0.060000 0.070000 -0.020539
-0.050000 0.070000 0.038204
-0.040000 0.070000 -0.064177
-0.030000 0.070000 3.061446
-0.020000 0.070000 2.872604
-0.010000 0.070000 5.273898
0.000000 0.070000 4.986167
0.010000 0.070000 -0.820967
0.020000 0.070000 -0.314772
0.030000 0.070000 0.064228
0.040000 0.070000 -0.210679
0.050000 0.070000 5.165533
0.060000 0.070000 4.925960
0.070000 0.070000 1.750059
-0.070000 0.060000 2.991908
-0.060000 0.060000 2.935222
-0.050000 0.060000 2.909662
-0.040000 0.060000 2.804125
-0.030000 0.060000 2.692794
-0.020000 0.060000 2.529408
-0.010000 0.060000 2.184509
0.000000 0.060000 2.187206
0.010000 0.060000 2.536071
0.020000 0.060000 2.669442
0.030000 0.060000 2.659365
0.040000 0.060000 5.657327
0.050000 0.060000 2.033617
0.060000 0.060000 1.955150
0.070000 0.060000 2.096513
-0.070000 0.050000 2.730002
-0.060000 0.050000 2.660591
-0.050000 0.050000 2.518247
-0.040000 0.050000 2.451578
-0.030000 0.050000 2.390145
-0.020000 0.050000 2.394268
-0.010000 0.050000 2.427011
0.000000 0.050000 2.530946
0.010000 0.050000 2.608321
0.020000 0.050000 2.459090
0.030000 0.050000 5.474596
0.040000 0.050000 2.180173
0.050000 0.050000 1.896289
0.060000 0.050000 1.863839
0.070000 0.050000 5.050989
-0.070000 0.040000 6.018383
-0.060000 0.040000 2.681326
-0.050000 0.040000 2.524831
-0.040000 0.040000 2.362969
-0.030000 0.040000 2.274504
-0.020000 0.040000 2.331574
-0.010000 0.040000 2.611085
0.000000 0.040000 2.863117
0.010000 0.040000 2.867999
0.020000 0.040000 2.368163
0.030000 0.040000 5.216990
0.040000 0.040000 1.877316
0.050000 0.040000 1.770400
0.060000 0.040000 1.827874
0.070000 0.040000 1.891138
-0.070000 0.030000 -0.246580
-0.060000 0.030000 2.766077
-0.050000 0.030000 2.636265
-0.040000 0.030000 2.460692
-0.030000 0.030000 2.259822
-0.020000 0.030000 2.308209
-0.010000 0.030000 2.841087
0.000000 0.030000 3.417426
0.010000 0.030000 3.526042
0.020000 0.030000 1.477374
0.030000 0.030000 1.784191
0.040000 0.030000 4.892207
0.050000 0.030000 1.820470
0.060000 0.030000 1.931093
0.070000 0.030000 1.939817
-0.070000 0.020000 -0.517934
-0.060000 0.020000 2.724492
-0.050000 0.020000 2.612159
-0.040000 0.020000 2.474351
-0.030000 0.020000 2.199773
-0.020000 0.020000 2.216065
-0.010000 0.020000 3.013331
0.000000 0.020000 3.759760
0.010000 0.020000 3.653554
0.020000 0.020000 4.165045
0.030000 0.020000 4.665880
0.040000 0.020000 1.871176
0.050000 0.020000 5.087948
0.060000 0.020000 2.082069
0.070000 0.020000 2.027670
-0.070000 0.010000 2.492073
-0.060000 0.010000 2.528154
-0.050000 0.010000 2.518288
-0.040000 0.010000 2.314089
-0.030000 0.010000 5.146617
-0.020000 0.010000 2.017725
-0.010000 0.010000 2.628602
0.000000 0.010000 2.563070
0.010000 0.010000 -0.443405
0.020000 0.010000 5.667370
0.030000 0.010000 2.235905
0.040000 0.010000 2.302630
0.050000 0.010000 5.212780
0.060000 0.010000 2.231025
0.070000 0.010000 2.087641
-0.070000 0.000000 1.438710
-0.060000 0.000000 1.576853
-0.050000 0.000000 1.613278
-0.040000 0.000000 1.627281
-0.030000 0.000000 1.525382
-0.020000 0.000000 1.529700
-0.010000 0.000000 1.965702
0.000000 0.000000 1.765164
0.010000 0.000000 1.789457
0.020000 0.000000 -1.146115
0.030000 0.000000 1.764120
0.040000 0.000000 4.522014
0.050000 0.000000 1.351694
0.060000 0.000000 1.371107
0.070000 0.000000 1.296905
-0.070000 -0.010000 1.272883
-0.060000 -0.010000 1.485262
-0.050000 -0.010000 1.547486
-0.040000 -0.010000 1.739968
-0.030000 -0.010000 1.734650
-0.020000 -0.010000 1.584534
-0.010000 -0.010000 4.963040
0.000000 -0.010000 1.382250
0.010000 -0.010000 -1.244807
0.020000 -0.010000 -1.106694
0.030000 -0.010000 1.666078
0.040000 -0.010000 4.544076
0.050000 -0.010000 1.304637
0.060000 -0.010000 1.306609
0.070000 -0.010000 1.245562
-0.070000 -0.020000 1.451635
-0.060000 -0.020000 1.496463
-0.050000 -0.020000 1.549228
-0.040000 -0.020000 1.673912
-0.030000 -0.020000 -1.414619
-0.020000 -0.020000 -1.359101
-0.010000 -0.020000 1.837110
0.000000 -0.020000 2.333771
0.010000 -0.020000 0.137114
0.020000 -0.020000 0.572754
0.030000 -0.020000 1.197693
0.040000 -0.020000 1.058125
0.050000 -0.020000 1.157258
0.060000 -0.020000 1.279706
0.070000 -0.020000 1.188759
-0.070000 -0.030000 -1.402287
-0.060000 -0.030000 1.660116
-0.050000 -0.030000 1.662958
-0.040000 -0.030000 1.719282
-0.030000 -0.030000 1.810535
-0.020000 -0.030000 1.884284
-0.010000 -0.030000 2.059608
0.000000 -0.030000 2.508674
0.010000 -0.030000 3.276715
0.020000 -0.030000 0.744717
0.030000 -0.030000 1.109878
0.040000 -0.030000 4.140127
0.050000 -0.030000 1.094056
0.060000 -0.030000 1.265109
0.070000 -0.030000 1.160307
-0.070000 -0.040000 2.042721
-0.060000 -0.040000 1.835633
-0.050000 -0.040000 1.811613
-0.040000 -0.040000 1.886540
-0.030000 -0.040000 -1.198501
-0.020000 -0.040000 1.949308
-0.010000 -0.040000 2.303325
0.000000 -0.040000 2.665121
0.010000 -0.040000 3.141325
0.020000 -0.040000 0.524135
0.030000 -0.040000 0.914964
0.040000 -0.040000 0.889871
0.050000 -0.040000 0.980479
0.060000 -0.040000 1.150437
0.070000 -0.040000 1.127264
-0.070000 -0.050000 2.251563
-0.060000 -0.050000 1.938491
-0.050000 -0.050000 1.885778
-0.040000 -0.050000 2.030102
-0.030000 -0.050000 -1.084636
-0.020000 -0.050000 2.055455
-0.010000 -0.050000 2.320583
0.000000 -0.050000 -0.430606
0.010000 -0.050000 3.078520
0.020000 -0.050000 0.283926
0.030000 -0.050000 0.660005
0.040000 -0.050000 0.753974
0.050000 -0.050000 0.802992
0.060000 -0.050000 0.945350
0.070000 -0.050000 1.034512
-0.070000 -0.060000 -0.864363
-0.060000 -0.060000 2.280339
-0.050000 -0.060000 2.056759
-0.040000 -0.060000 2.197366
-0.030000 -0.060000 -0.982755
-0.020000 -0.060000 2.000122
-0.010000 -0.060000 2.218853
0.000000 -0.060000 -0.451984
0.010000 -0.060000 -0.154605
0.020000 -0.060000 3.246046
0.030000 -0.060000 3.581828
0.040000 -0.060000 3.908095
0.050000 -0.060000 3.987268
0.060000 -0.060000 0.826755
0.070000 -0.060000 0.780852
-0.070000 -0.070000 2.394207
-0.060000 -0.070000 -0.917464
-0.050000 -0.070000 -1.019220
-0.040000 -0.070000 -0.949961
-0.030000 -0.070000 2.210365
-0.020000 -0.070000 2.096555
-0.010000 -0.070000 2.144779
0.000000 -0.070000 2.586562
0.010000 -0.070000 -0.227726
0.020000 -0.070000 0.096022
0.030000 -0.070000 3.660541
0.040000 -0.070000 3.966761
0.050000 -0.070000 3.997774
0.060000 -0.070000 0.701433
0.070000 -0.070000 0.565753
