1.993902,1.999605,1.998782,1.995022,1.994939,1.985920,1.990108,1.999240,1.998899,1.999212,1.999654,1.999892,1.999889,1.999740,1.997778
1.999897,1.999856,1.999929,1.999946,1.999950,1.999877,1.999672,1.999244,1.990677,1.992823,1.999804,1.999727,1.999777,1.999830,1.999518
1.999896,1.999585,1.999886,1.999915,1.999900,1.999825,1.972750,1.979965,1.992178,1.999182,1.999868,1.999837,1.999791,1.999856,1.999695
1.999912,1.998894,1.999717,1.999470,1.999427,1.999322,1.946504,1.976189,1.998685,1.999134,1.999781,1.999769,1.999450,1.999712,1.999715
1.999933,1.999095,1.999541,1.998101,1.999381,1.998292,1.635020,1.800000,1.400000,1.989321,1.986772,1.997896,1.999456,1.998651,1.999709
1.999932,1.999745,1.999888,1.999520,1.999800,3.995520,3.769996,2.800000,2.800000,2.606672,1.953548,1.998423,1.999664,1.998888,1.999588
1.999904,1.999849,1.999944,1.999908,1.999875,3.998220,2.800000,3.986442,3.999086,3.998882,1.794812,1.998017,1.998877,1.999560,1.999679
1.999956,1.999931,1.999959,1.999941,1.999916,2.800000,3.600000,4.000000,2.478548,2.800000,1.800000,1.702298,1.987306,1.996573,1.999795
1.999929,1.999827,1.999949,1.999899,1.999780,3.999764,3.999852,3.991590,3.999632,3.999022,1.892609,1.999785,1.984722,1.991981,1.999737
1.999932,1.998991,1.999879,1.999644,1.999002,3.999594,3.999752,2.889740,3.012984,3.610830,1.998150,1.999807,1.998955,1.993614,1.999714
1.999950,1.998256,1.999532,1.999187,1.999196,1.999887,1.999888,1.999841,1.999151,1.969416,1.994300,1.998961,1.998972,1.998007,1.999470
1.999888,1.998935,1.999580,1.999428,1.999236,1.999336,1.999078,1.999431,1.999055,1.979217,1.980069,1.991429,1.989893,1.997920,1.999329
1.999873,1.996255,1.999422,1.999674,1.999393,1.999762,1.999553,1.999692,1.974074,1.905582,1.953964,1.988744,1.979887,1.995206,1.999403
1.999833,1.999665,1.999474,1.999789,1.999763,1.999903,1.999851,1.999838,1.998936,1.998491,1.997621,1.997302,1.999085,1.998833,1.999499
1.999947,1.999393,1.998602,1.999626,1.999872,1.999900,1.999872,1.999609,1.998910,1.997259,1.967700,1.990896,1.998461,1.999416,1.832454
