frequency_hz,target_mean_amplitude,side_mean_amplitude,valley_contrast,extra_valley_penalty,final_amplitude_valley_score
200.0,0.024974538013339043,0.03588780388236046,1.4369756855238955,0.0910397320985794,0.18453228839898472
540.0,0.03642883151769638,0.05604445934295654,1.5384643703362073,0.11325238645076752,0.17361923156742207
860.0,0.03230946883559227,0.04416651278734207,1.3669835617566088,0.10516304522752762,0.1634224475004805
750.0,0.049472875893116,0.05620095506310463,1.1359953115425179,0.1151733472943306,0.12765277921512705
640.0,0.05186852067708969,0.04915773496031761,0.9477373620572636,0.09619218856096268,0.12322274599664668
474.0,0.06899052858352661,0.06613292545080185,0.9585797762186288,0.09717563539743423,0.12310900367983593
400.0,0.12050966173410416,0.12170027941465378,1.0098798524816759,0.09250158816576004,0.11952277959286084
950.0,0.11249786615371704,0.10651598125696182,0.9468266812404995,0.108559250831604,0.10436988469924806
300.0,0.08373627811670303,0.08556308597326279,1.0218162055640176,0.12504196166992188,0.09366505294454056
