frequency_hz,x,y,real_uz,imag_uz
220.2,-0.00382671281566,-0.00202612167119,0,0
220.2,-0.005,-0.005,2.76983522165e-14,0
220.2,-0.00197892066871,-0.00385133392306,0,0
220.2,-0.005,-0.00190753787223,1.55773552261e-14,0
220.2,-0.00433,0,0,0
220.2,-0.00190753787223,-0.005,1.57413095236e-14,0
220.2,0,-0.00433,0,0
220.2,-0.005,0.00190775150599,1.56012299733e-14,0
220.2,-0.00385133392306,0.00197892066871,0,0
220.2,0.00190775150599,-0.005,1.56816987417e-14,0
220.2,0.00202612167119,-0.00382671281566,0,0
220.2,-0.00202612167119,0.00382671281566,0,0
220.2,-0.005,0.005,2.7843479266e-14,0
220.2,-0.0019094272225,0.005,1.58238171436e-14,0
220.2,0,0.00433,0,0
220.2,0.00147766755988,0.00407006125046,0,0
220.2,8.32667268469e-19,0.005,1.11983162723e-14,0
220.2,0.00433,0,0,0
220.2,0.005,1.38777878078e-18,1.13617462767e-14,0
220.2,0.00407006125046,0.00147766755988,0,0
220.2,0.005,-0.005,2.80929061721e-14,0
220.2,0.00385133392306,-0.00197892066871,0,0
220.2,0.005,-0.0019094272225,1.56468473321e-14,0
220.2,0.00306177236254,0.00306177236254,0,0
220.2,0.0019094272225,0.005,1.60072583015e-14,0
220.2,0.005,0.0019094272225,1.57976073104e-14,0
220.2,-0.000885,-0.0015328649647,1.27150899372e-12,0
220.2,-0.0015328649647,-0.000885,1.27163137333e-12,0
220.2,-0.00186450691264,-0.00187567167242,8.43018088094e-13,0
220.2,-0.00177,0,1.27132311301e-12,0
220.2,-0.00268433516245,-0.000738983120158,7.59100354122e-13,0
220.2,0,-0.00177,1.27147063732e-12,0
220.2,-0.000718432264205,-0.00269192408424,7.57394203379e-13,0
220.2,-0.0015328649647,0.000885,1.2698186555e-12,0
220.2,-0.00265321485144,0.000647311733689,7.89883054988e-13,0
220.2,-0.000885,0.0015328649647,1.26819116967e-12,0
220.2,-0.00194719253591,0.00178443766524,8.43944396731e-13,0
220.2,0,0.00177,1.26408504955e-12,0
220.2,-0.000802720381054,0.00273415977115,7.17494245853e-13,0
220.2,0.000885,-0.0015328649647,1.27015949148e-12,0
220.2,0.00075154031863,-0.00270385456952,7.4528432343e-13,0
220.2,0.00177,0,1.26242482333e-12,0
220.2,0.0015328649647,-0.000885,1.26800709785e-12,0
220.2,0.00271471102228,-0.000564731152102,7.60907986127e-13,0
220.2,0.00192394637685,-0.00189207206672,8.10089226975e-13,0
220.2,0.00231817117671,0.00040530921667,9.87902386975e-13,0
220.2,0.0015328649647,0.000885,1.26069120952e-12,0
220.2,0.000885,0.0015328649647,1.2613962639e-12,0
220.2,0.000427053001345,0.00287092483521,6.82184031384e-13,0
220.2,0.00187618296239,0.00184774001435,8.33333468858e-13,0
220.2,0.00312733402203,0.000607809752493,5.19194948396e-13,0
220.2,0.00276214303706,0.00136595635004,5.76854795507e-13,0
220.2,0.0014100336009,0.00268674970267,6.04766866405e-13,0
220.2,-0.075,-0.075,4.0142669845e-13,0
220.2,-0.07,-0.075,3.55663752647e-13,0
220.2,-0.075,-0.07,3.51025210082e-13,0
220.2,-0.07,-0.07,3.09775894078e-13,0
220.2,-0.075,-0.065,2.95662158217e-13,0
220.2,-0.07,-0.065,2.6089778506e-13,0
220.2,-0.065,-0.075,3.04955473274e-13,0
220.2,-0.065,-0.07,2.67191346965e-13,0
220.2,-0.065,-0.065,2.26884886877e-13,0
220.2,-0.075,-0.06,2.35787124718e-13,0
220.2,-0.07,-0.06,2.08343315399e-13,0
220.2,-0.065,-0.06,1.8199516125e-13,0
220.2,-0.075,-0.055,1.74441921361e-13,0
220.2,-0.07,-0.055,1.55167949856e-13,0
220.2,-0.065,-0.055,1.3681600284e-13,0
220.2,-0.075,-0.05,1.14327421855e-13,0
220.2,-0.07,-0.05,1.06187970418e-13,0
220.2,-0.065,-0.05,9.76092015826e-14,0
220.2,-0.075,-0.045,6.17034434218e-14,0
220.2,-0.07,-0.045,6.21753132103e-14,0
220.2,-0.065,-0.045,6.03428007e-14,0
220.2,-0.075,-0.04,1.77507304697e-14,0
220.2,-0.07,-0.04,2.21909326748e-14,0
220.2,-0.075,-0.035,-2.48073187553e-14,0
220.2,-0.07,-0.035,-1.60097521719e-14,0
220.2,-0.065,-0.04,2.49744961264e-14,0
220.2,-0.065,-0.035,-8.79147152377e-15,0
220.2,-0.075,-0.03,-6.59403956666e-14,0
220.2,-0.07,-0.03,-5.23962497022e-14,0
220.2,-0.075,-0.025,-1.04641838954e-13,0
220.2,-0.07,-0.025,-8.72520818788e-14,0
220.2,-0.065,-0.03,-4.05980193241e-14,0
220.2,-0.065,-0.025,-7.15356773761e-14,0
220.2,-0.075,-0.02,-1.39910249954e-13,0
220.2,-0.07,-0.02,-1.20535756158e-13,0
220.2,-0.075,-0.015,-1.74271959016e-13,0
220.2,-0.07,-0.015,-1.52425709407e-13,0
220.2,-0.065,-0.02,-1.02293594953e-13,0
220.2,-0.065,-0.015,-1.31431952115e-13,0
220.2,-0.075,-0.01,-2.07012653649e-13,0
220.2,-0.07,-0.01,-1.81695237406e-13,0
220.2,-0.075,-0.005,-2.34833847737e-13,0
220.2,-0.07,-0.005,-2.06448054221e-13,0
220.2,-0.065,-0.01,-1.57540643225e-13,0
220.2,-0.065,-0.005,-1.79447272237e-13,0
220.2,-0.075,0,-2.56787963189e-13,0
220.2,-0.07,0,-2.26184093561e-13,0
220.2,-0.075,0.005,-2.74007462691e-13,0
220.2,-0.07,0.005,-2.41189577099e-13,0
220.2,-0.065,4.16333634234e-19,-1.97071069191e-13,0
220.2,-0.065,0.005,-2.08720069679e-13,0
220.2,-0.075,0.01,-2.80185811166e-13,0
220.2,-0.07,0.01,-2.43803484962e-13,0
220.2,-0.075,0.015,-2.64554530326e-13,0
220.2,-0.07,0.015,-2.28548419115e-13,0
220.2,-0.065,0.01,-2.07480929056e-13,0
220.2,-0.065,0.015,-1.93175393167e-13,0
220.2,-0.075,0.02,-2.38436720273e-13,0
220.2,-0.07,0.02,-2.03342069395e-13,0
220.2,-0.075,0.025,-2.09881994817e-13,0
220.2,-0.07,0.025,-1.7499230019e-13,0
220.2,-0.065,0.02,-1.69786955163e-13,0
220.2,-0.065,0.025,-1.42012712897e-13,0
220.2,-0.075,0.03,-1.70221817424e-13,0
220.2,-0.07,0.03,-1.379151569e-13,0
220.2,-0.075,0.035,-1.16256777182e-13,0
220.2,-0.07,0.035,-9.11751007199e-14,0
220.2,-0.065,0.03,-1.08714142561e-13,0
220.2,-0.065,0.035,-6.9632307797e-14,0
220.2,-0.075,0.04,-4.96290073976e-14,0
220.2,-0.07,0.04,-3.61102517183e-14,0
220.2,-0.075,0.045,2.78127831177e-14,0
220.2,-0.07,0.045,2.73640142051e-14,0
220.2,-0.065,0.04,-2.4348241878e-14,0
220.2,-0.065,0.045,2.61737485731e-14,0
220.2,-0.075,0.05,1.13076416333e-13,0
220.2,-0.07,0.05,9.8793150639e-14,0
220.2,-0.075,0.055,2.00782513344e-13,0
220.2,-0.07,0.055,1.7269021557e-13,0
220.2,-0.065,0.05,8.48519391374e-14,0
220.2,-0.065,0.055,1.45774684163e-13,0
220.2,-0.075,0.06,2.84642181836e-13,0
220.2,-0.07,0.06,2.43367271067e-13,0
220.2,-0.075,0.065,3.60758124021e-13,0
220.2,-0.07,0.065,3.0809707609e-13,0
220.2,-0.065,0.06,2.03395286074e-13,0
220.2,-0.065,0.065,2.56376254794e-13,0
220.2,-0.075,0.07,4.27762444336e-13,0
220.2,-0.07,0.07,3.66621658961e-13,0
220.2,-0.075,0.075,4.87694880232e-13,0
220.2,-0.07,0.075,4.20940550432e-13,0
220.2,-0.065,0.07,3.0484654305e-13,0
220.2,-0.065,0.075,3.50022647173e-13,0
220.2,-0.06,-0.075,2.48632510766e-13,0
220.2,-0.06,-0.07,2.22923144137e-13,0
220.2,-0.06,-0.065,1.94188966092e-13,0
220.2,-0.055,-0.075,1.96945488005e-13,0
220.2,-0.055,-0.07,1.81034683852e-13,0
220.2,-0.055,-0.065,1.6269809499e-13,0
220.2,-0.06,-0.06,1.59036641133e-13,0
220.2,-0.06,-0.055,1.22311347093e-13,0
220.2,-0.055,-0.06,1.36583239283e-13,0
220.2,-0.055,-0.055,1.06713538038e-13,0
