frequency_hz,x,y,real_uz,imag_uz
180.0,-0.00382671281566,-0.00202612167119,0,0
180.0,-0.005,-0.005,2.70990172281e-14,0
180.0,-0.00197892066871,-0.00385133392306,0,0
180.0,-0.005,-0.00190753787223,1.57825323508e-14,0
180.0,-0.00433,0,0,0
180.0,-0.00190753787223,-0.005,1.56902026919e-14,0
180.0,0,-0.00433,0,0
180.0,-0.005,0.00190775150599,1.58169084547e-14,0
180.0,-0.00385133392306,0.00197892066871,0,0
180.0,0.00190775150599,-0.005,1.5732167041e-14,0
180.0,0.00202612167119,-0.00382671281566,0,0
180.0,-0.00202612167119,0.00382671281566,0,0
180.0,-0.005,0.005,2.7305741764e-14,0
180.0,-0.0019094272225,0.005,1.57403113757e-14,0
180.0,0,0.00433,0,0
180.0,0.00147766755988,0.00407006125046,0,0
180.0,8.32667268469e-19,0.005,1.18883967048e-14,0
180.0,0.00433,0,0,0
180.0,0.005,1.38777878078e-18,1.14493622904e-14,0
180.0,0.00407006125046,0.00147766755988,0,0
180.0,0.005,-0.005,2.77611061172e-14,0
180.0,0.00385133392306,-0.00197892066871,0,0
180.0,0.005,-0.0019094272225,1.57358959764e-14,0
180.0,0.00306177236254,0.00306177236254,0,0
180.0,0.0019094272225,0.005,1.59480598585e-14,0
180.0,0.005,0.0019094272225,1.58101270267e-14,0
180.0,-0.000885,-0.0015328649647,1.27150408265e-12,0
180.0,-0.0015328649647,-0.000885,1.27162646107e-12,0
180.0,-0.00186450691264,-0.00187567167242,8.43014857484e-13,0
180.0,-0.00177,0,1.27131820449e-12,0
180.0,-0.00268433516245,-0.000738983120158,7.59097449866e-13,0
180.0,0,-0.00177,1.27146573043e-12,0
180.0,-0.000718432264205,-0.00269192408424,7.57391306785e-13,0
180.0,-0.0015328649647,0.000885,1.26981375684e-12,0
180.0,-0.00265321485144,0.000647311733689,7.89880033464e-13,0
180.0,-0.000885,0.0015328649647,1.26818628668e-12,0
180.0,-0.00194719253591,0.00178443766524,8.43941168958e-13,0
180.0,0,0.00177,1.26408019372e-12,0
180.0,-0.000802720381054,0.00273415977115,7.17491514076e-13,0
180.0,0.000885,-0.0015328649647,1.27015459427e-12,0
180.0,0.00075154031863,-0.00270385456952,7.45281475979e-13,0
180.0,0.00177,0,1.26241997423e-12,0
180.0,0.0015328649647,-0.000885,1.26800221754e-12,0
180.0,0.00271471102228,-0.000564731152102,7.60905088842e-13,0
180.0,0.00192394637685,-0.00189207206672,8.10086132071e-13,0
180.0,0.00231817117671,0.00040530921667,9.87898622376e-13,0
180.0,0.0015328649647,0.000885,1.26068637705e-12,0
180.0,0.000885,0.0015328649647,1.26139142839e-12,0
180.0,0.000427053001345,0.00287092483521,6.8218144213e-13,0
180.0,0.00187618296239,0.00184774001435,8.33330304337e-13,0
180.0,0.00312733402203,0.000607809752493,5.19192988447e-13,0
180.0,0.00276214303706,0.00136595635004,5.76852614727e-13,0
180.0,0.0014100336009,0.00268674970267,6.04764578791e-13,0
180.0,-0.075,-0.075,-2.46878707199e-13,0
180.0,-0.07,-0.075,-2.23495203027e-13,0
180.0,-0.075,-0.07,-2.22592576185e-13,0
180.0,-0.07,-0.07,-2.00650867568e-13,0
180.0,-0.075,-0.065,-1.98117090746e-13,0
180.0,-0.07,-0.065,-1.77972237765e-13,0
180.0,-0.065,-0.075,-1.98183449022e-13,0
180.0,-0.065,-0.07,-1.77399570657e-13,0
180.0,-0.065,-0.065,-1.56798463436e-13,0
180.0,-0.075,-0.06,-1.75148303867e-13,0
180.0,-0.07,-0.06,-1.56172028926e-13,0
180.0,-0.065,-0.06,-1.36487975772e-13,0
180.0,-0.075,-0.055,-1.53550002829e-13,0
180.0,-0.07,-0.055,-1.35592287438e-13,0
180.0,-0.065,-0.055,-1.1713156011e-13,0
180.0,-0.075,-0.05,-1.33619947873e-13,0
180.0,-0.07,-0.05,-1.16221488148e-13,0
180.0,-0.065,-0.05,-9.86537620193e-14,0
180.0,-0.075,-0.045,-1.13866893788e-13,0
180.0,-0.07,-0.045,-9.7129022232e-14,0
180.0,-0.065,-0.045,-8.04495126576e-14,0
180.0,-0.075,-0.04,-9.35315990493e-14,0
180.0,-0.07,-0.04,-7.81415159316e-14,0
180.0,-0.075,-0.035,-7.3403761648e-14,0
180.0,-0.07,-0.035,-5.94170276361e-14,0
180.0,-0.065,-0.04,-6.2697774022e-14,0
180.0,-0.065,-0.035,-4.51924083679e-14,0
180.0,-0.075,-0.03,-5.43052608541e-14,0
180.0,-0.07,-0.03,-4.11160719413e-14,0
180.0,-0.075,-0.025,-3.54947249911e-14,0
180.0,-0.07,-0.025,-2.30921163326e-14,0
180.0,-0.065,-0.03,-2.78379834231e-14,0
180.0,-0.065,-0.025,-1.07474183714e-14,0
180.0,-0.075,-0.02,-1.6752747461e-14,0
180.0,-0.07,-0.02,-5.48952333084e-15,0
180.0,-0.075,-0.015,7.11780002753e-16,0
180.0,-0.07,-0.015,1.10526857125e-14,0
180.0,-0.065,-0.02,5.89423806387e-15,0
180.0,-0.065,-0.015,2.18538634429e-14,0
180.0,-0.075,-0.01,1.60245268622e-14,0
180.0,-0.07,-0.01,2.57686287247e-14,0
180.0,-0.075,-0.005,2.86418368808e-14,0
180.0,-0.07,-0.005,3.79752506476e-14,0
180.0,-0.065,-0.01,3.62545676049e-14,0
180.0,-0.065,-0.005,4.82267629781e-14,0
180.0,-0.075,0,3.8065588937e-14,0
180.0,-0.07,0,4.71871386545e-14,0
180.0,-0.075,0.005,4.39682211985e-14,0
180.0,-0.07,0.005,5.30723053347e-14,0
180.0,-0.065,4.16333634234e-19,5.73461346474e-14,0
180.0,-0.065,0.005,6.32149338439e-14,0
180.0,-0.075,0.01,4.65120958445e-14,0
180.0,-0.07,0.01,5.57177829211e-14,0
180.0,-0.075,0.015,4.59862413916e-14,0
180.0,-0.07,0.015,5.53220918219e-14,0
180.0,-0.065,0.01,6.60044973813e-14,0
180.0,-0.065,0.015,6.59504884624e-14,0
180.0,-0.075,0.02,4.20745503295e-14,0
180.0,-0.07,0.02,5.14389668198e-14,0
180.0,-0.075,0.025,3.49396739414e-14,0
180.0,-0.07,0.025,4.38225363987e-14,0
180.0,-0.065,0.02,6.2381447608e-14,0
180.0,-0.065,0.025,5.43110982305e-14,0
180.0,-0.075,0.03,2.08108625484e-14,0
180.0,-0.07,0.03,2.84976335171e-14,0
180.0,-0.075,0.035,-3.03021567591e-15,0
180.0,-0.07,0.035,4.6258765773e-15,0
180.0,-0.065,0.03,3.80407568463e-14,0
180.0,-0.065,0.035,1.45627447452e-14,0
180.0,-0.075,0.04,-4.04871973732e-14,0
180.0,-0.07,0.04,-2.84081556016e-14,0
180.0,-0.075,0.045,-9.44598378154e-14,0
180.0,-0.07,0.045,-7.30680860547e-14,0
180.0,-0.065,0.04,-1.50342467116e-14,0
180.0,-0.065,0.045,-5.03103839362e-14,0
180.0,-0.075,0.05,-1.60766258544e-13,0
180.0,-0.07,0.05,-1.31245852074e-13,0
180.0,-0.075,0.055,-2.37397478003e-13,0
180.0,-0.07,0.055,-2.00140296653e-13,0
180.0,-0.065,0.05,-9.93740299262e-14,0
180.0,-0.065,0.055,-1.60123290138e-13,0
180.0,-0.075,0.06,-3.24396583105e-13,0
180.0,-0.07,0.06,-2.77751567848e-13,0
180.0,-0.075,0.065,-4.15866019749e-13,0
180.0,-0.07,0.065,-3.60218525482e-13,0
180.0,-0.065,0.06,-2.28852206866e-13,0
