1.998762,1.998250,1.999280,1.999275,1.999220,1.999188,1.999233,1.999207,1.999193,1.999191,1.999211,1.999349,1.998526,1.998638,1.999122
1.999292,1.999341,1.999255,1.999290,1.999293,1.999297,1.999297,1.999163,1.999214,1.999345,1.999255,1.999183,1.999087,1.998787,1.999185
1.999244,1.999296,1.999224,1.999136,1.998971,1.999213,1.999249,1.999210,1.998967,1.999053,1.998952,1.998936,1.999234,1.998644,1.999274
1.999251,1.999285,1.999249,1.999152,1.999119,1.999202,1.999272,1.999273,1.998972,1.998999,1.998667,1.998881,1.999272,1.998942,1.999434
1.999286,1.999276,1.999263,1.999186,1.999128,1.999134,1.999177,1.999095,1.998903,1.999007,1.998884,1.998923,1.999267,1.999221,1.999434
1.999343,1.999252,1.999225,1.999019,1.999132,1.999189,1.999206,1.998424,1.999026,1.999374,1.999197,1.999069,1.999260,1.999201,1.999391
1.999322,1.999231,1.999199,1.999108,1.999226,1.999265,1.998778,1.997489,1.974593,1.998365,1.999315,1.999223,1.999224,1.999135,1.999369
1.999287,1.999215,1.999332,1.999291,1.999228,1.997380,1.997980,2.000000,1.997558,1.997961,1.999300,1.999263,1.999279,1.999204,1.999295
1.999248,1.999261,1.999364,1.999363,1.999392,1.999418,1.955353,1.997567,1.999017,1.999285,1.999323,1.999338,1.999291,1.999247,1.999317
1.999264,1.999229,1.999278,1.999317,1.999474,1.999377,1.999173,1.998642,1.999226,1.999286,1.999279,1.999120,1.999255,1.999240,1.999322
1.999335,1.999279,1.999259,1.999240,1.999325,1.999317,1.999259,1.999249,1.999301,1.999279,1.999255,1.999260,1.999278,1.999263,1.999341
1.999387,1.999386,1.999342,1.999319,1.999427,1.999462,1.999386,1.999331,1.999345,1.999305,1.999293,1.999318,1.999344,1.999307,1.999326
1.999470,1.999553,1.999467,1.999430,1.999485,1.999456,1.999424,1.999431,1.999443,1.999405,1.999368,1.999347,1.999356,1.999343,1.999267
1.999472,1.999541,1.999522,1.999476,1.999493,1.999457,1.999386,1.999423,1.999399,1.999379,1.999397,1.999368,1.999356,1.999383,1.999160
1.998884,1.998569,1.998609,1.999480,1.999439,1.999467,1.999519,1.999560,1.999448,1.999375,1.999337,1.999450,1.999559,1.998918,1.999115
