mode,alpha
8,-0.05315190553665161
9,-0.11643434315919876
10,0.047305792570114136
11,0.20522357523441315
12,0.42546647787094116
13,-0.37676313519477844
14,-0.5105682611465454
15,0.1660209447145462
16,0.48627769947052
17,-0.030747897922992706
18,0.18731391429901123
19,-0.031877852976322174
20,-0.2335256040096283
