-3.489217
-2.386095
2.585458
1.418515
-0.263373
0.177405
2.372530
1.635276
0.381298
-0.685946
-1.384714
0.511025
-0.111576
1.100079
-1.823836
1.150914
1.110895
-0.474947
-1.263622
1.788603
1.311475
0.036794
-0.351944
-0.018317
2.078614
0.690239
-1.457536
-0.114870
0.667127
-0.689456
-0.097292
-0.635881
0.551490
-2.141445
2.365695
0.908004
1.380124
-1.434104
1.100641
-0.477762
-0.561885
0.829718
0.999315
1.204057
0.917966
-0.620406
-1.785047
-2.038406
1.490220
0.417971
0.535095
1.526874
0.005131
-0.622934
-0.490286
0.899401
-1.126802
0.092018
-0.321203
1.164515
1.856987
0.637459
-1.138488
-0.253550
-0.961001
1.552385
-0.217275
0.509622
-0.670459
-0.360428
0.024425
0.736085
-1.002631
0.710320
-0.231175
0.849377
-1.066628
0.199973
0.735923
