mode,alpha
8,0.7201070785522461
9,-0.042883358895778656
10,0.08272406458854675
11,-0.02852737344801426
12,-0.0403047613799572
13,0.6028966307640076
14,0.24800291657447815
15,-0.051966335624456406
16,0.14904840290546417
17,-0.09634105861186981
18,-0.04792221263051033
19,-0.029582394286990166
20,0.08925396203994751
