frequency_hz,x,y,real_uz,imag_uz
286.154,-0.00382671281566,-0.00202612167119,0,0
286.154,-0.005,-0.005,2.75708589041e-14,0
286.154,-0.00197892066871,-0.00385133392306,0,0
286.154,-0.005,-0.00190753787223,1.58145935019e-14,0
286.154,-0.00433,0,0,0
286.154,-0.00190753787223,-0.005,1.58390932707e-14,0
286.154,0,-0.00433,0,0
286.154,-0.005,0.00190775150599,1.57180417482e-14,0
286.154,-0.00385133392306,0.00197892066871,0,0
286.154,0.00190775150599,-0.005,1.59326144198e-14,0
286.154,0.00202612167119,-0.00382671281566,0,0
286.154,-0.00202612167119,0.00382671281566,0,0
286.154,-0.005,0.005,2.68365760715e-14,0
286.154,-0.0019094272225,0.005,1.5654538669e-14,0
286.154,0,0.00433,0,0
286.154,0.00147766755988,0.00407006125046,0,0
286.154,8.32667268469e-19,0.005,1.18764876012e-14,0
286.154,0.00433,0,0,0
286.154,0.005,1.38777878078e-18,1.11754828975e-14,0
286.154,0.00407006125046,0.00147766755988,0,0
286.154,0.005,-0.005,2.8808607803e-14,0
286.154,0.00385133392306,-0.00197892066871,0,0
286.154,0.005,-0.0019094272225,1.58618959258e-14,0
286.154,0.00306177236254,0.00306177236254,0,0
286.154,0.0019094272225,0.005,1.6051966955e-14,0
286.154,0.005,0.0019094272225,1.59252610098e-14,0
286.154,-0.000885,-0.0015328649647,1.2715191884e-12,0
286.154,-0.0015328649647,-0.000885,1.27164157049e-12,0
286.154,-0.00186450691264,-0.00187567167242,8.43024794378e-13,0
286.154,-0.00177,0,1.2713333024e-12,0
286.154,-0.00268433516245,-0.000738983120158,7.59106382942e-13,0
286.154,0,-0.00177,1.2714808233e-12,0
286.154,-0.000718432264205,-0.00269192408424,7.57400216292e-13,0
286.154,-0.0015328649647,0.000885,1.26982882441e-12,0
286.154,-0.00265321485144,0.000647311733689,7.89889327239e-13,0
286.154,-0.000885,0.0015328649647,1.26820130606e-12,0
286.154,-0.00194719253591,0.00178443766524,8.43951097126e-13,0
286.154,0,0.00177,1.26409512957e-12,0
286.154,-0.000802720381054,0.00273415977115,7.1749991663e-13,0
286.154,0.000885,-0.0015328649647,1.27016965739e-12,0
286.154,0.00075154031863,-0.00270385456952,7.4529023433e-13,0
286.154,0.00177,0,1.26243488938e-12,0
286.154,0.0015328649647,-0.000885,1.26801722868e-12,0
286.154,0.00271471102228,-0.000564731152102,7.60914000476e-13,0
286.154,0.00192394637685,-0.00189207206672,8.10095651554e-13,0
286.154,0.00231817117671,0.00040530921667,9.87910201741e-13,0
286.154,0.0015328649647,0.000885,1.26070124103e-12,0
286.154,0.000885,0.0015328649647,1.26140630171e-12,0
286.154,0.000427053001345,0.00287092483521,6.82189406303e-13,0
286.154,0.00187618296239,0.00184774001435,8.33340037951e-13,0
286.154,0.00312733402203,0.000607809752493,5.19199016969e-13,0
286.154,0.00276214303706,0.00136595635004,5.76859322495e-13,0
286.154,0.0014100336009,0.00268674970267,6.04771615164e-13,0
286.154,-0.075,-0.075,1.3829038648e-13,0
286.154,-0.07,-0.075,1.26711502746e-13,0
286.154,-0.075,-0.07,1.10934453345e-13,0
286.154,-0.07,-0.07,1.03622283573e-13,0
286.154,-0.075,-0.065,7.8468685291e-14,0
286.154,-0.07,-0.065,7.78326752479e-14,0
286.154,-0.065,-0.075,1.11151216029e-13,0
286.154,-0.065,-0.07,9.38587412428e-14,0
286.154,-0.065,-0.065,7.53276667136e-14,0
286.154,-0.075,-0.06,4.11073664999e-14,0
286.154,-0.07,-0.06,4.80742057077e-14,0
286.154,-0.065,-0.06,5.34267011641e-14,0
286.154,-0.075,-0.055,4.30152647122e-15,0
286.154,-0.07,-0.055,1.75320013212e-14,0
286.154,-0.065,-0.055,2.91871817358e-14,0
286.154,-0.075,-0.05,-2.62340888698e-14,0
286.154,-0.07,-0.05,-1.03108513235e-14,0
286.154,-0.065,-0.05,4.20675406949e-15,0
286.154,-0.075,-0.045,-5.35592572952e-14,0
286.154,-0.07,-0.045,-3.51239812258e-14,0
286.154,-0.065,-0.045,-1.81673092986e-14,0
286.154,-0.075,-0.04,-7.72552126273e-14,0
286.154,-0.07,-0.04,-5.6426200488e-14,0
286.154,-0.075,-0.035,-9.82039687307e-14,0
286.154,-0.07,-0.035,-7.51744746629e-14,0
286.154,-0.065,-0.04,-3.66338758167e-14,0
286.154,-0.065,-0.035,-5.30230361298e-14,0
286.154,-0.075,-0.03,-1.16138687684e-13,0
286.154,-0.07,-0.03,-9.09347997039e-14,0
286.154,-0.075,-0.025,-1.29189049475e-13,0
286.154,-0.07,-0.025,-1.02502961903e-13,0
286.154,-0.065,-0.03,-6.68478986261e-14,0
286.154,-0.065,-0.025,-7.69871297768e-14,0
286.154,-0.075,-0.02,-1.37927396345e-13,0
286.154,-0.07,-0.02,-1.10423518964e-13,0
286.154,-0.075,-0.015,-1.44253439299e-13,0
