frequency_hz,x,y,real_uz,imag_uz
225.5,-0.00382671281566,-0.00202612167119,0,0
225.5,-0.005,-0.005,2.87018224815e-14,0
225.5,-0.00197892066871,-0.00385133392306,0,0
225.5,-0.005,-0.00190753787223,1.58708212037e-14,0
225.5,-0.00433,0,0,0
225.5,-0.00190753787223,-0.005,1.57279267102e-14,0
225.5,0,-0.00433,0,0
225.5,-0.005,0.00190775150599,1.58858918243e-14,0
225.5,-0.00385133392306,0.00197892066871,0,0
225.5,0.00190775150599,-0.005,1.55731177932e-14,0
225.5,0.00202612167119,-0.00382671281566,0,0
225.5,-0.00202612167119,0.00382671281566,0,0
225.5,-0.005,0.005,2.83413552822e-14,0
225.5,-0.0019094272225,0.005,1.58158099548e-14,0
225.5,0,0.00433,0,0
225.5,0.00147766755988,0.00407006125046,0,0
225.5,8.32667268469e-19,0.005,1.14104018477e-14,0
225.5,0.00433,0,0,0
225.5,0.005,1.38777878078e-18,1.13798432244e-14,0
225.5,0.00407006125046,0.00147766755988,0,0
225.5,0.005,-0.005,2.8153803678e-14,0
225.5,0.00385133392306,-0.00197892066871,0,0
225.5,0.005,-0.0019094272225,1.57245778501e-14,0
225.5,0.00306177236254,0.00306177236254,0,0
225.5,0.0019094272225,0.005,1.59435575159e-14,0
225.5,0.005,0.0019094272225,1.58182809863e-14,0
225.5,-0.000885,-0.0015328649647,1.27150971482e-12,0
225.5,-0.0015328649647,-0.000885,1.27163209461e-12,0
225.5,-0.00186450691264,-0.00187567167242,8.43018562447e-13,0
225.5,-0.00177,0,1.27132383374e-12,0
225.5,-0.00268433516245,-0.000738983120158,7.59100780557e-13,0
225.5,0,-0.00177,1.2714713578e-12,0
225.5,-0.000718432264205,-0.00269192408424,7.57394628688e-13,0
225.5,-0.0015328649647,0.000885,1.26981937477e-12,0
225.5,-0.00265321485144,0.000647311733689,7.89883498641e-13,0
225.5,-0.000885,0.0015328649647,1.26819188665e-12,0
225.5,-0.00194719253591,0.00178443766524,8.43944870668e-13,0
225.5,0,0.00177,1.26408576254e-12,0
225.5,-0.000802720381054,0.00273415977115,7.17494646962e-13,0
225.5,0.000885,-0.0015328649647,1.27016021054e-12,0
225.5,0.00075154031863,-0.00270385456952,7.45284741524e-13,0
225.5,0.00177,0,1.26242553533e-12,0
225.5,0.0015328649647,-0.000885,1.26800781443e-12,0
225.5,0.00271471102228,-0.000564731152102,7.60908411538e-13,0
225.5,0.00192394637685,-0.00189207206672,8.10089681403e-13,0
225.5,0.00231817117671,0.00040530921667,9.87902939734e-13,0
225.5,0.0015328649647,0.000885,1.26069191907e-12,0
225.5,0.000885,0.0015328649647,1.2613969739e-12,0
225.5,0.000427053001345,0.00287092483521,6.82184411566e-13,0
225.5,0.00187618296239,0.00184774001435,8.33333933508e-13,0
225.5,0.00312733402203,0.000607809752493,5.19195236177e-13,0
