candidate_id,epsilon,preview,iou,dice,chamfer,layout,valley_area,sample_count,max_abs,mean_abs,nonzero_count
w9_ic_v1_iter1_sweep_f225p5,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f225p5/eps_0p04/comsol_forced_response_preview.png,0.062142412054608284,0.11701333333333333,0.6686393333084527,0.39554431914707144,0.687890625,1027,1.27163209461e-12,7.264678599157063e-14,1014
w9_ic_v1_iter1_sweep_f225p5,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f225p5/eps_0p05/comsol_forced_response_preview.png,0.058957385188249896,0.11134987302207462,0.6570603310029334,0.3862350065385688,0.7553125,1027,1.27163209461e-12,7.264678599157063e-14,1014
w9_ic_v1_iter1_sweep_f225p5,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f225p5/eps_0p06/comsol_forced_response_preview.png,0.055302221791015814,0.1048083111151972,0.6454452456550427,0.3729952367958238,0.805234375,1027,1.27163209461e-12,7.264678599157063e-14,1014
w9_ic_v1_iter1_sweep_f381p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f381p8/eps_0p04/comsol_forced_response_preview.png,0.029197080291970802,0.05673758865248227,0.541191924229067,0.18773113185782545,0.451171875,1027,1.27166107823e-12,9.636780513478617e-14,1014
w9_ic_v1_iter1_sweep_f381p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f381p8/eps_0p05/comsol_forced_response_preview.png,0.032065103985532445,0.06213775441434156,0.5511367557528635,0.21494663546901227,0.535078125,1027,1.27166107823e-12,9.636780513478617e-14,1014
w9_ic_v1_iter1_sweep_f381p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f381p8/eps_0p06/comsol_forced_response_preview.png,0.03442393224882715,0.06655672046177406,0.5598663076916077,0.24009815864983358,0.618671875,1027,1.27166107823e-12,9.636780513478617e-14,1014
w9_ic_v1_iter1_sweep_f594p5,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f594p5/eps_0p04/comsol_forced_response_preview.png,0.04903775778189176,0.0934909299844045,0.617887009543735,0.34943927773504696,0.907265625,1027,1.27172449039e-12,5.334384771670091e-14,1014
w9_ic_v1_iter1_sweep_f594p5,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f594p5/eps_0p05/comsol_forced_response_preview.png,0.04669069462647444,0.08921583972452653,0.6135671661540345,0.33872213669203444,0.95375,1027,1.27172449039e-12,5.334384771670091e-14,1014
w9_ic_v1_iter1_sweep_f594p5,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f594p5/eps_0p06/comsol_forced_response_preview.png,0.04580520732883317,0.0875979714153988,0.6093867880310796,0.33441091726664834,0.9721875,1027,1.27172449039e-12,5.334384771670091e-14,1014
w9_ic_v1_iter1_sweep_f706p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f706p8/eps_0p04/comsol_forced_response_preview.png,0.04530848329048843,0.08668920996003689,0.5772116675698655,0.24087894366487617,0.3366796875,1027,1.27176911925e-12,1.1846304943000104e-13,1014
w9_ic_v1_iter1_sweep_f706p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f706p8/eps_0p05/comsol_forced_response_preview.png,0.04517915873290635,0.08645246770453793,0.5829270546357697,0.2591771631056497,0.4271875,1027,1.27176911925e-12,1.1846304943000104e-13,1014
w9_ic_v1_iter1_sweep_f706p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f706p8/eps_0p06/comsol_forced_response_preview.png,0.04396743153219837,0.08423142370958593,0.5863926985327914,0.27481116302916175,0.50640625,1027,1.27176911925e-12,1.1846304943000104e-13,1014
w9_ic_v1_iter1_sweep_f775p8,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f775p8/eps_0p04/comsol_forced_response_preview.png,0.0388626101913567,0.07481761266621824,0.5795058501746689,0.25361515157178194,0.7104296875,1027,1.27180036259e-12,6.802866725888221e-14,1014
w9_ic_v1_iter1_sweep_f775p8,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f775p8/eps_0p05/comsol_forced_response_preview.png,0.04262809838717351,0.08177047684234542,0.5950462370283194,0.2913186956851205,0.8115234375,1027,1.27180036259e-12,6.802866725888221e-14,1014
w9_ic_v1_iter1_sweep_f775p8,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f775p8/eps_0p06/comsol_forced_response_preview.png,0.044664794664794664,0.08551028979420412,0.6040027691966792,0.31671255999596376,0.885546875,1027,1.27180036259e-12,6.802866725888221e-14,1014
w9_ic_v1_iter1_sweep_f938p7,0.04,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f938p7/eps_0p04/comsol_forced_response_preview.png,0.0594859241126071,0.1122920517560074,0.568564351106223,0.24581346022920703,0.12453125,1027,5.47993509755e-12,8.154500635853787e-13,1014
w9_ic_v1_iter1_sweep_f938p7,0.05,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f938p7/eps_0p05/comsol_forced_response_preview.png,0.06140350877192982,0.11570247933884298,0.5740038567832388,0.2632814383689818,0.191796875,1027,5.47993509755e-12,8.154500635853787e-13,1014
w9_ic_v1_iter1_sweep_f938p7,0.06,reports/mosaic_z/comsol_closed_loop/w9_ic_v1_iter1_comsol/w9_ic_v1_iter1_sweep_f938p7/eps_0p06/comsol_forced_response_preview.png,0.05749540561827251,0.10873882820258193,0.5772535859570924,0.2674714558540427,0.27015625,1027,5.47993509755e-12,8.154500635853787e-13,1014
